"COP","country","ID","title","date","source","text"
"COP24","Canada","COP24_Canada1","Pressure mounting on Legault to attend UN conference on climate change; Legault urged to attend UN climate conference","October 28, 2018 Sunday 04:35 PM EST","Canadian Press","QUEBEC - Pressure is mounting on Quebec's newly elected premier to attend an upcoming United Nations climate conference to ensure the province stays on the forefront of the global movement pushing for change.Following the Parti Quebecois and Quebec solidaire, the official Opposition Liberals as well as the environmental group Greenpeace have now added their voices to those calling on Francois Legault and his new environment minister, MarieChantal Chasse, to attend the COP24 climate summit taking place from Dec. 3 to 13 in Poland.Legault has thus far been reluctant to commit to attending the summit, even though previous premiers have attended similar meetings.He told the media in a news conference in Quebec City 10 days ago that his agenda is ""very busy.""While the federal government will be responsible for signing any agreements at the summit, the provinces will be responsible for implementing the measures to meet greenhouse gas emission targets. In an interview, the Liberal party's interim leader called on the premier to show his commitment to addressing climate issues by heading up a Quebec delegation comprised of representatives from all political parties as well as civil society and business.""Francois Legault needs to show the world that Quebec is serious and that he wants to continue the leadership that we've shown over the past years,"" Pierre Arcand told The Canadian Press.Arcand said Legault's participation is doubly necessary given what he called the United States' indifference to climate issues.At least two of Legault's predecessors, Philippe Couillard and Jean Charest, attended previous climate summits.Greenpeace spokesman Patrick Bonin, for his part, said Quebec has ""a major role"" to play in a conference that is addressing ""urgent"" issues.""It's practically an obligatory passage for a new government that has to work doubly hard because it has come empty-handed to the election campaign on the issue of climate change,"" Bonin said in an interview.Bonin said it's in the new Coalition Avenir Quebec government's interest to attend, in order to take better advantage of emerging green economies and give the new environment minister a crash course in climate issues.Contacted Friday, Chasse's office said the final decision on attendance had not yet been made.On the federal side, Environment Minister Catherine McKenna has said she will attend. Prime Minister Justin Trudeau has not yet confirmed his presence.The UNConference on Climate ChangeThe legislature gets underway on Nov. 27 and in principle should be in session until Dec. 7, during which time the new government is expected to present its first bills since winning October's election.\l"
"COP24","Canada","COP24_Canada2","The Government of Canada invests to support the leadership of sub-Saharan African women in climate negotiations","October 20, 2018 Saturday","Canadian Government News","Ottawa: The Government of Canada has issued the following news release: The fight against climate change and gender equality are priorities for the Government of Canada. Women play an important role in fighting climate change and advancing clean growth. That is why the Government of Canada is following through with this commitment by holding, with France, a training workshop on climate negotiations for 15 francophone negotiators from the sub-Saharan African region in Dakar, Senegal from October 22 to 25, 2018. The workshop, which will be offered in French for the first time, aims to help participants develop the personal skills, competencies, and knowledge they need for international negotiations, decision making, and the development of climate change policies. These skills will be especially useful ahead of the 24th United Nations (COP24), which will be hosted in Poland, in December 2018. The project follows the launch of the Canada-France Climate and Environment Partnership by Canadian Prime Minister Justin Trudeau and French President Emmanuel Macron, in April 2018. This partnership includes several Franco-Canadian cooperation actions for 2018\- 2019, such as including climate in development assistance actions. In addition to supporting the Franco-Canadian participation in climate issues, this workshop encourages a diversity of voices at the negotiation table, by supporting the participation of francophone women. Developed and funded by Canada and France, the workshop is also a partnership with the Institut de la Francophonie pour le d\'e9veloppement durable and the Women\' s Environment & Development Organization. In case of any query regarding this article or other content needs please contact: HYPERLINK mailto:editorial@plusmediasolutions.comeditorial@plusmediasolutions.com\l"
"COP24","Canada","COP24_Canada3","Legault slammed for skipping COP24 climate summit","October 29, 2018 Monday","The Gazette (Montreal)","QUEBEC - Premier Fran\'c3\£7ois Legault will not be attending the United Nations annual summit on the environment in Poland.Officials confirmed Monday that Legault, who was sworn into office two weeks ago after winning the Oct. 1 general election, will instead send Environment Minister MarieChantal Chass\'c3\£9 to the Dec. 3-14 gathering.COP24, will essentially be technical and do not justify the presence of Legault.The decision comes despite growing pressure( https://montrealgazette.com/news/local-news/opposition-urges-francois-legault-to-attend-cop24-climate-conferencehttps://montrealgazette.com/news/local-news/opposition-urges-francois-legault-to-attend- HYPERLINK https://montrealgazette.com/news/local-news/opposition-urges-francois-legault-to-attend-cop24-climate-conferencecop24 -climate-conferenceThe timing of the meeting is particularly inconvenient for Legault, amid the short pre-Christmas sitting of the legislature.The house is being recalled for two weeks starting Nov. 27 for an inaugural address from the new Coalition Avenir Qu\'c3\£9bec government and the tabling of a few key pieces of legislation.At the swearing-in of his new government Oct. 18, Legault promised to do more to fight climate change.Interim Liberal leader Pierre Arcand said Legault is not living up to his promises.""He had a chance to prove (his commitment) by participating in COP24,"" Arcand tweeted. ""His refusal to participate is concrete proof of his disinterest in the battle against climate change.""Fran\'c3\£7ois Legault dit qu'il accorde de l'importance \'c3\~ l'environnement.Il avait l'occasion de le prouver en se rendant \'c3\~ la #COP24( HYPERLINK https://twitter.com/hashtag/ HYPERLINK COP24 ?src=hash&;ref_src=twsrc%5Etfw HYPERLINK https://twitter.com/hashtag/PolQc?src=hash&;ref_src=twsrc%5Etfw ) #Assnat( \~ HYPERLINK https://twitter.com/hashtag/Assnat?src=hash&;ref_src=twsrc%5Etfwhttps://twitter.com/hashtag/Assnat?src=hash&;ref_src=twsrc%5Etfw ) #CAQ( \~ HYPERLINK https://twitter.com/hashtag/CAQ?src=hash&;ref_src=twsrc%5Etfwhttps://twitter.com/hashtag/CAQ?src=hash&;ref_src=twsrc%5Etfw ) #PLQ( \~ HYPERLINK https://twitter.com/hashtag/PLQ?src=hash&;ref_src=twsrc%5Etfwhttps://twitter.com/hashtag/PLQ?src=hash&;ref_src=twsrc%5Etfw ) \~ HYPERLINK https://t.co/uID9y7SrP6https://t.co/uID9y7SrP6 HYPERLINK https://t.co/uID9y7SrP6https://t.co/uID9y7SrP6- Pierre Arcand (@PierreArcand) October 29, 2018( HYPERLINK https://twitter.com/PierreArcand/status/1056999790205124608?ref_src=twsrc%5Etfwhttps://twitter.com/PierreArcand/status/1056999790205124608?ref_src=twsrc%5Etfw )There was a similar reaction from Qu\'c3\£9bec solidaire environment critic Ruba Ghazal.""Urgent action (on climate change) is needed and we are anxious to see the government assume responsibility for this issue,"" Ghasal said in a statement. HYPERLINK mailto:pauthier@postmedia.compauthier@postmedia.com HYPERLINK mailto:pauthier@postmedia.compauthier@postmedia.comtwitter.com/philipauthier( HYPERLINK http://twitter.com/philipauthierhttp://twitter.com/philipauthier\l"
"COP24","Canada","COP24_Canada4","Standing tall with Canada's forestry workers","March 22, 2019 Friday","Timmins Daily Press","March 21 was International Day of Forests, as declared by the United Nations. It is a time for us to celebrate our forestry families, forestry communities, and our country's world-leading approach to how we manage our forests - one of our country's most important and renewable resources.By any measure, Canada is a global leader when it comes to managing our forests and the ecosystems, wildlife, and communities that depend on them.Most recently, our approach was validated at the Climate Change Conference (COP24) where the Ministerial 'Declaration on Forests and Climate'was tabled recognizing the critical role forests and forest management plays in Canada and around the world in helping us achieve global climate change targets.Today, we salute Canada's registered professional foresters who look after the country's forests. This includes not only planning and implementing harvesting and reforestation activities, but also promoting important forest values such as wildlife, biodiversity, and water protection. The meticulous planning that goes into managing Canada's forests is one of the reasons we harvest less than 0.5% of our forests annually, we replace what we harvest by planting 1,000 trees every minute.We are unfortunately growing accustomed to globally-funded activists trying to undermine the contributions that our sector makes to the environment, the economy, and to the social fabric of our forestry communities.Derek Nighbor, President and CEO, Forest Products Association of Canada !@COPYRIGHT=\£9 2019 Osprey Media Group Inc. All rights reserved.\l"
"COP24","Canada","COP24_Canada5","COP24 Underway In Poland","December 3, 2018 Monday","CTV Television, Inc. CTV NATIONAL NEWS 23:00:00 ET","LISA LAFLAMME: COP24 is underway in Poland, where today some famous faces tried to grab the world's attention. Here's Paul Workman.PAUL WORKMAN (Reporter): A grand setting for perhaps the most famous naturalist in the world to predict climate disaster. Sir David Attenborough invited to Poland as the voice of the people.SIR DAVID ATTENBOROUGH (Broadcaster and Naturalist): Right now, we're facing a manmade disaster of global scale.WORKMAN: A planet that is heating up, at times burning up, with more droughts, more extreme and dangerous weather.ATTENBOROUGH: If we don't take action, the collapse of our civilizations and the extinction of much of the natural world is on the horizon.ARNOLD SCHWARZENEGGER (Former Governor of California): I wish that I could be the terminator in real life.WORKMAN: The actor, and former governor of California, Arnold Schwarzenegger, convinced that global warming is partly to blame for the biggest fires in the history of his state, who ridiculed Donald Trump as crazy for pulling America out of the Paris climate accord.SCHWARZENEGGER: But remember that America is more than just Washington or one leader.WORKMAN: A global summit that opened with the host nation defending its reliance on coal, and an admission of failure from the UN secretary general.ANTONIO GUTERRES (UN Secretary General): So, it is plain, we are way off course.WORKMAN: And a scolding from a young Swedish activist for all the world leaders who failed to show up.WORKMAN: A global climate summit being held in the heart of Polish coal country, that's raising some concerns. Not only that, one of the corporate sponsors is a major producer of coal. Paul Workman, CTV News, London.\l"
"COP24","Canada","COP24_Canada6","50,000 people march in Montreal to demand more climate action","November 10, 2018 Saturday 6:15 PM GMT","CBC News","An estimated 50,000 people marched in Montreal to show their support for climate action on Saturday, as part of a wider campaign with sister marches happening in cities throughout Quebec.The march was organized by a group called The Planet Goes to Parliament.Spokesperson Nathalie Roy said that the movement was born out of increasing frustration from citizens during the recent provincial election campaign.""It started because we needed to channel the indignation we felt about the fact that, during the campaign, there was very little said about environmental issues \'e2\€  where we feel a true sense of urgency.""Now with a new government in place, they want to see action on climate change.""Fran\'c3\£7ois\'e2\€  Legault said to us a couple of weeks ago that he had heard us, and he was going to make the environment a top priority. Well, we want to see that his actions match his words, and we're not going to give up until they do,"" said Roy.Legault didn't attend Saturday's march, but his new Environment Minister MarieChantal Chass\'c3\£9 was there.Chass\'c3\£9 said that the new government has heard the people.and concrete measures are coming.""On Oct. 1, we took notice, and today, we walk the talk,"" said Chass\'c3\£9. ""We're ready to put in the effort.""She said that she sees the importance of acting quickly on this file and has been hard at work since taking office.Despite the cold weather, Carling Cozens brought her whole family out to the protest.""I have four kids under the age of 11, and I find it important to make things move for their better environment,"" Cozens said.The Planet Goes to Parliament already has two more climate protests planned, in Quebec City and in Montreal during next month's \'e2\€  COP24 \'e2\€  in Poland.With files from Matt D'Amours\l"
"COP24","Canada","COP24_Canada7","COP24: Liberals Must Act Now to Tackle Climate Change","December 5, 2018 Wednesday","Canadian Government News","Ottawa: New Democratic Party of Canada has issued the following news release: OTTAWA \- On Monday, New Democrats stressed the need for immediate action to tackle climate change by presenting their priorities for the COP24 meetings happening this week in Poland. Trudeau&rsquo;s Liberal government cannot go to COP24 to simply defend how they will miss their reduction targets; they must instead take the opportunity to significantly increase their action to address the most pressing crisis facing Canadians.  The report tabled a few weeks ago by the IPCC is unequivocal: if no changes are made, humanity will lose its fight against climate change. Prime Minister Trudeau has made moving speeches for three years, but because of his government&rsquo;s inaction, we already know the country will not be able to achieve the goals it has set by signing the Paris agreement on climate change, said NDP Environment and Climate Change Critic Alexandre Boulerice.  With its highly inadequate approach, the Liberal government is contributing to humanity's climate disaster. COP24 is the perfect time for Trudeau&rsquo;s government to urgently increase its action to tackle climate change. In order for the Trudeau government to increase their action on climate change, the NDP will be presenting the following motion for unanimous consent to the House of Commons: That the House asks the Prime Minister and the Minister of the Environment and Climate Change to bring forward the following priorities and commitments at the 24th Conference of the Parties to the United Nations Framework Convention on Climate Change: i) a climate action strategy that prioritizes reconciliation with indigenous peoples; ii) investments in a transition that leaves no workers behind; iii) robust rules for implementing the Paris Agreement that will allow Canada to increase the ambition of its GHG reduction targets in response to the IPCC report; iv) transparency and accountability mechanisms to address climate change; and v) integrating human health into Canada's climate commitments.  We are already seeing the impacts of climate change in Canada: longer heat waves, climate refugees, species extinctions, crop losses, floods, forest fires, heat islands, disruption of our ecosystems and other extreme weather events. It's simple, this is our most important fight, added NDP Deputy Environment and Climate Change Critic Linda Duncan.  Just last week we saw a media report categorizing Canada with China and Russia on the list of biggest polluters. This is wrong and shows Trudeau&rsquo;s lack of urgent action on this file. New Democrats will continue to push this government for urgent action because we know we need to defend our environment and fight climate change now. In case of any query regarding this article or other content needs please contact: HYPERLINK mailto:editorial@plusmediasolutions.comeditorial@plusmediasolutions.com\l"
"COP24","Canada","COP24_Canada8","Global Greens call for meaningful climate action at COP24","December 18, 2018 Tuesday","Canadian Government News","Ottawa: Green Party of Canada has issued the following news release: KATOWICE-- Representatives from Green Parties around the world, gathered for COP24 in Katowice, Poland, called for meaningful action to meet the clear challenge of the Intergovernmental Panel on Climate Change Special Report on 1.5 degrees. Hosting the Press Conference was the Co-Chair of the Global Greens Parliamentarians Association and Leader of the Green Party of Canada, Elizabeth May. May who said  While the obstruction by the United States, Russia, Saudi Arabia, and Kuwait made headl"
"COP24","Canada","COP24_Canada9","Opposition urges Legault to attend COP24 summit","October 29, 2018 Monday","The Gazette (Montreal)","Premier Fran\'e7ois Legault faces growing pressure to represent Quebec at the United Nations£nnual summit on the environment, as his predecessors had done.Following the Parti Qu\'e9b\'e9cois and Qu\'e9bec solidaire, the Liberals and Greenpeace are now calling on the premier and his new environment minister, MarieChantal Chass\'e9, to attend COP24, the Conference of the Parties to the United Nations Framework Convention on Climate Change, which will be held in Katowice, Poland, from Dec. 3 to 14.In years past, premiers Philippe Couillard and Jean Charest joined heads of state at these annual summits. But Fran\'e7ois Legault has not yet pledged to attend.Decisions on the reduction of greenhouse gases are due to be made at this year's summit.Interim Liberal Party leader Pierre Arcand called on Legault to send a strong message by leading a Quebec delegation made up of politicians from all major parties as well as business and civic leaders.""Fran\'e7ois Legault must show the world that Quebec is serious and wants to continue exercising the leadership we have been demonstrating for many years,"" Arcand said.He added that attending the summit would give Legault a chance to improve his ""dubious credibility"" on environmental issues.Greenpeace spokesperson Patrick Bonin said Quebec has a ""major role"" to play at the conference.Reached on Friday, the minister's office indicated that a decision had yet to be made.Ottawa confirmed on Friday that Environment Minister Catherine McKenna would be present in Katowice.\l"
"COP24","Canada","COP24_Canada10","Environmental activists frustrated COP24 deal not strong enough","December 16, 2018 Sunday 8:59 PM GMT","CBC News","Canadian Minister of Environment and Climate Change Catherine McKenna and environmental activists are emphasizing that more action is needed to combat climate change despite Saturday's deal reached by countries at a UN climate summit.In addition, some green groups and certain countries expressed frustration that more ambitious climate goals were not achieved during intense negotiations that ran into the weekend. Nearly 200 nations at COP24 agreed upon universal, transparent rules that will govern efforts to cut emissions and curb global warming and enable countries to put into action the commitments they made in the 2015 Paris climate accord.""The majority of the rulebook for the Paris agreement has been created, which is something to be thankful for,"" said Mohamed Adow, a climate policy expert at Christian Aid. ""But the fact countries had to be dragged kicking and screaming to the finish l"
